,0.7_4,0.7_24,0.7_72,3.7_4,3.7_24,3.7_72
Rv3105c,,,,,-1.023992025,
Rv3106,,-1.201794513,-1.206813528,,,
Rv3107c,,,,,,
Rv3108,,-2.109133568,-3.085636724,,,-1.071395357
Rv3109,,-1.488898957,-3.189871371,,-2.26881775,-1.865743936
Rv3110,,-2.131042596,-3.338761646,,-1.598915738,-2.545234758
Rv3111,,-1.789908488,-2.396556497,,-1.832857647,-1.9939562
Rv3112,,-2.193776949,-3.08280464,,-2.668133473,-1.68313261
Rv3113,,-1.548562098,-2.671821746,,-3.422292914,-1.817159043
Rv3114,,-2.027008021,-2.715291508,,-2.903037444,-2.072399031
Rv3115,,,1.237354911,,,3.036955291
Rv3116,,-1.266979712,-1.177087771,,-1.337578015,-1.87996226
Rv3117,,,,,,
Rv3118,,,,,,
Rv3119,,-1.061631473,-1.147511677,-1.09452071,-1.377528396,-1.88391423
Rv3120,,,,,-1.698241763,-1.729971541
Rv3121,,-1.033426239,-1.069488626,,-1.052623992,
Rv3122,,-1.285000258,,,,
Rv3123,,,,1.690500831,,
Rv3124,,,,1.347209573,,
Rv3125c,,-1.422121956,-1.970353715,,,
Rv3126c,,,-1.168679968,,,
Rv3127,,-2.965605076,-4.781460513,,-2.310338968,-3.548630566
Rv3128c,,,4.644114848,,3.18111587,3.583395122
Rv3129,,,,,,
Rv3130c,-1.362756223,-4.143104536,-6.533079572,,-3.658525491,-6.35494272
Rv3131,-1.102052601,-3.498934853,-5.769578485,,-2.923073719,-6.377745076
Rv3132c,,-1.699503949,-1.689516369,-1.741458651,-2.112123353,
Rv3133c,,-1.869603307,-2.001383447,,-1.115833188,
Rv3134c,,-2.430832433,-3.185811699,,,-1.290656099
Rv3135,,,2.6779731,,1.736478619,3.858394436
Rv3136,,,2.165088829,1.74437576,1.734452917,3.150823641
Rv3136A,,,-1.750134334,,,-1.489229396
Rv3137,,,2.582961643,1.181843458,1.76956376,3.844821
Rv3138,,,1.857251274,,1.989454282,3.494099138
Rv3139,,-1.135893835,-1.067316496,,,
Rv3140,,-1.383688484,,,,
Rv3141,,,,,-1.403627109,-1.206036861
Rv3142c,,-1.415328122,-2.330118693,,-1.088044953,-2.397109216
Rv3143,,,,,,
Rv3144c,,-1.255858384,-1.863027726,,,-2.341232243
Rv3145,-1.392324275,-2.450463186,-3.214300485,-2.327490722,-3.37524082,-3.959441349
Rv3146,-1.356216896,-2.216614709,-2.848104063,-2.78398646,-4.478270843,-3.892884153
Rv3147,-1.434662897,-2.011249803,-2.749759892,-3.857612402,-4.680764548,-3.706620202
Rv3148,-1.800827043,-2.205950694,-2.89687001,-4.82676912,-6.240789676,-3.915256671
Rv3149,-1.612480901,-2.066995013,-2.845800609,-4.579098144,-6.604061136,-4.245803565
Rv3150,-1.845472131,-2.052711774,-2.644183218,-3.291319649,-5.114662879,-4.26579166
Rv3151,-2.182090947,-2.202692345,-2.771298184,-3.563552086,-4.928071521,-4.082191435
Rv3152,-3.288939733,-2.668140489,-3.422407461,-4.974028631,-6.864128738,-5.457330299
Rv3153,-2.230671778,-2.19519246,-2.805530611,-2.31965862,-3.014240249,-4.24838353
Rv3154,-1.791907318,-2.162988752,-2.573003306,-1.995482866,-3.055958162,-3.429643861
Rv3155,-3.352519825,-2.710547728,-2.92259374,-4.50144969,-5.773287447,-3.723114174
Rv3156,-2.98168144,-2.847135174,-3.395194331,-4.107838791,-6.138718325,-4.712123683
Rv3157,-3.239387363,-2.988915321,-3.426513311,-4.338488574,-6.747479231,-4.94304466
Rv3158,-2.171976166,-2.755455054,-3.408081119,-2.484236049,-3.53149376,-4.327541047
Rv3159c,,-1.236934584,-1.088221418,,,
Rv3160c,,-1.305151466,-1.662217157,,-1.309418815,-2.101201474
Rv3161c,-1.163612035,-2.070897024,-2.261528115,,-1.802859527,-3.044270387
Rv3162c,,-2.321488679,-2.475657852,,-2.015952103,-1.324841836
Rv3163c,,-2.272806851,-2.233430873,,-2.416905175,-1.551604727
Rv3164c,,-1.714887837,-1.565468806,,-2.058634777,-1.428896068
Rv3165c,,-1.388664949,-1.445855081,,-1.358556064,-1.265315449
Rv3166c,,,-1.368290875,,,-1.416004428
Rv3167c,,-1.061671109,,,,
Rv3168,,-1.133049365,-2.307310451,,,-1.775828137
Rv3169,,-1.384408723,-2.238955443,,,-2.244397434
Rv3170,,,-1.314615781,,,
Rv3171c,,,,,-2.210301925,-1.650673243
Rv3172c,,,,,-1.586077391,
Rv3173c,,-1.272699505,-1.236957934,,-1.789631133,-2.894216634
Rv3174,,-2.284476231,-3.674142189,,-3.530956636,-4.756960639
Rv3175,,-3.1039801,-3.757294784,,-1.403029888,-1.818815133
Rv3176c,,-1.358220791,-1.624359192,,-1.778146379,-1.477907278
Rv3177,,-2.216902778,-3.194124257,,-3.925654833,-3.894918673
Rv3178,,-2.892560402,-3.373927669,,-4.980059617,-1.979777445
Rv3179,,-1.000485245,-1.033390409,,,
Rv3180c,,,,,,
Rv3181c,,-1.149532441,-1.529475904,,1.299585603,
Rv3182,,,,,,-1.22624805
Rv3183,,,,1.739453498,,
Rv3188,,,-1.012286974,2.630990128,2.195736391,
Rv3189,,,,2.43371387,2.86121672,2.002805538
Rv3190A,-1.378176113,-1.883012951,-1.686982208,,-2.008876435,-2.640172295
Rv3190c,,,,,-1.509257307,-1.777579681
Rv3191c,,,,2.41112977,2.559142468,1.804457194
Rv3192,,,,,,2.596287873
Rv3193c,-1.02810244,-1.381827603,-1.175229798,-2.8136663,-3.259921936,-1.745884918
Rv3194c,,-1.150017631,-1.221910393,,,
Rv3195,,,,,,
Rv3196,,,,,,
Rv3196A,,,,4.260887943,,
Rv3197,,-1.070671396,-2.034669478,-1.397991177,-2.921694918,-2.993337777
Rv3197A,6.439656107,4.30429294,5.150332889,7.60181268,7.73295765,5.54875147
Rv3198A,,,,,,-1.554250692
Rv3198c,,,-1.416475768,,,-1.108825914
Rv3199c,,-1.515206625,-1.414911758,-1.281536934,-2.194217118,-1.921613973
Rv3200c,-1.755938967,-1.926811838,-1.735105171,-2.637009925,-3.161081524,-1.839655864
Rv3201c,,-1.800010371,,,-2.561614023,1.300369148
Rv3202c,,-1.812091225,,,-1.43920861,2.691469602
Rv3203,,,-1.161538523,,,
Rv3204,,,,,,
Rv3205c,,,,,,1.31157949
Rv3206c,,,-1.112602177,,,1.876198206
Rv3207c,,-1.024853162,-1.179558231,,-1.875125486,-1.89537147
Rv3208,,-1.621040999,-1.380237928,,-2.0945623,-1.765463928
Rv3208A,,-1.155471842,-1.04703355,,,-1.782351157
Rv3209,-1.51148538,-1.712116167,,-1.587306553,-4.118831213,-2.008476699
Rv3210c,,,,,,-1.005559383
Rv3211,,,,,,1.135387071
Rv3212,,-1.606615354,-1.251111294,-1.446651639,,
Rv3213c,,-1.434859706,-1.395207388,-1.318312003,-2.2594413,-2.914135258
Rv3214,,,,,,
Rv3215,,,,-1.029007798,-1.683007906,
Rv3216,,-1.39133658,-1.33246204,-2.689789162,-2.703338924,-1.119724456
Rv3217c,,,,,,
Rv3218,,,,,,
Rv3219,,,1.249115286,1.939862978,,
Rv3220c,-1.102203458,-1.691952316,-1.223858123,-1.194433029,-2.113685485,-1.271331503
Rv3221A,-1.130203735,-1.253914137,-1.209827235,-2.085069843,-1.166723323,
Rv3221c,,-1.310585544,,,,
Rv3222c,,-1.08144887,,-1.251045389,,
Rv3223c,,-1.37704864,-1.018582879,,,1.462814419
Rv3224,,-1.452352777,-1.317366803,,-2.015704511,-1.921348911
Rv3225c,,,,,,1.236083665
Rv3226c,,-1.126436171,,,,
Rv3227,,,,,,
Rv3228,,,,,-1.897042905,-1.134304989
Rv3229c,,,-5.484730199,,,-1.92272445
Rv3230c,,,-2.768176809,1.783085819,2.743216887,
Rv3231c,,-1.146849736,-1.626373513,-1.272856928,-1.456917405,-1.644874362
Rv3232c,,-1.320650682,-1.758090877,-1.142165143,-1.751693609,-1.972403944
Rv3233c,-1.014022083,-1.350796166,-1.392857934,-1.912144355,-2.405083895,-1.848956278
Rv3234c,,-1.754925761,-1.892665553,-1.073023087,-1.489616895,-1.633992575
Rv3235,,,,,,
Rv3236c,,-1.14828304,-1.321297582,,,-1.450539464
Rv3237c,,-1.202059106,-2.073763621,,-1.117792799,-2.494557823
Rv3238c,,-1.421458337,-1.903653756,,-1.111995985,-1.412007677
Rv3239c,,,,,,
Rv3240c,,,,,,
Rv3241c,,,-1.066958353,,,-2.648060734
Rv3242c,,-1.203631818,,,-1.10320286,
Rv3243c,,-1.062227806,,-1.201463569,-2.113392902,
Rv3244c,-1.245569541,-1.133186218,,-2.354661984,-2.836442849,
Rv3245c,,,,,-1.996634458,
Rv3246c,,-1.112829648,-1.209267288,,-2.198509383,-2.338586309
Rv3247c,,,,,,
Rv3248c,,,,,,
Rv3249c,,,,,,
Rv3250c,,,,,,
Rv3251c,,,,,,
Rv3252c,,,,,,
Rv3253c,,-1.856710289,-2.039684958,,-1.76630269,-1.758473309
Rv3254,,-1.273989597,-1.569016966,,-1.276338919,-1.30003976
Rv3255c,,,,-1.063440539,-2.037826649,-1.567809469
Rv3256c,,-1.059542441,,,-1.491872976,
Rv3257c,,,,,-1.329543672,-1.152779544
Rv3258c,,,,,-1.149751016,-1.815090838
Rv3259,,-1.312805752,-2.096582993,,,-1.386287094
Rv3260c,-1.02810784,-1.283655971,,,-1.750064863,-2.319181848
Rv3261,,-1.1508154,-1.114602843,,-1.336141063,-1.291302627
Rv3262,,-1.111962345,-1.169435818,-1.92180104,-2.34952878,-1.464084236
Rv3263,,-1.069707441,,,-1.945864546,
Rv3264c,,-1.669315736,-1.458469308,-2.121501489,-3.024162563,-1.876304609
Rv3265c,,-1.291860689,,-1.410866385,-2.076184521,-1.055771566
Rv3266c,,-1.115783056,,,-1.351904509,
Rv3267,,,,,-2.264904326,
Rv3268,,,,,-1.528149944,
Rv3269,,-1.836055648,,,-1.355094652,
Rv3270,,-2.138422065,,,-1.069566095,2.718644284
Rv3271c,,,,,,-1.46293709
Rv3272,,-1.814562855,-1.682367837,,-1.540841546,1.295460589
Rv3273,,-1.827500527,-1.975855882,-1.954577267,-2.917302635,
Rv3274c,,,,,,-1.76816774
Rv3275c,,-1.457652083,-1.169438079,-1.897371851,-2.566583708,-2.034728692
Rv3276c,,-1.711838517,-1.300873478,-2.003016022,-2.640498253,-1.315462365
Rv3277,,,,-1.229086553,-1.453542323,-1.173168457
Rv3278c,,,,,,
Rv3279c,,-1.0899607,-1.213311254,,,
Rv3280,,,,,-1.118049262,-1.214763029
Rv3281,,,,-1.008108888,-1.813590392,-1.978956469
Rv3282,,,,-1.340618029,-1.868981671,-1.008808686
Rv3283,,-1.04281436,,-1.98940338,-2.778175437,-1.955826543
Rv3284,-1.023324476,-1.231717636,-1.143911001,-2.661772058,-3.71639843,-2.367791003
Rv3285,,-1.467484911,-1.166150352,-1.033836501,-1.91668051,-1.797414253
Rv3286c,,,-1.161507817,,,
Rv3287c,,,,1.592645506,,
Rv3288c,,,-1.495713758,,,-1.24944788
Rv3289c,,,-1.050911376,,,-1.475040559
Rv3290c,,,,1.257515712,,-2.285873166
Rv3291c,,-1.630636625,-1.76088088,,-1.083267723,-1.92652904
Rv3292,,-1.159339979,-1.801715825,,-1.277031707,-1.360345742
Rv3293,,-1.700982476,-1.917301387,-2.19316738,-3.026921938,-1.664315805
Rv3294c,,,,,3.095904705,2.843015978
Rv3295,,-2.004700975,-2.836874346,,-2.026162875,-2.986772223
Rv3296,,-1.9324111,-1.690059289,,-2.833779084,
Rv3297,-1.134776531,-2.121835555,-1.937867832,-2.097775818,-3.703485088,-1.382905041
Rv3298c,,,,,,
Rv3299c,,-1.925418051,-2.092471084,-1.023850649,-2.159795861,-2.597349237
Rv3300c,-1.083801967,-1.515255568,-1.857031232,-1.468290491,-2.271387315,-2.502720551
Rv3301c,-1.261313564,-1.497321951,-1.602243283,-1.952297498,-3.192393908,-2.57562014
Rv3302c,,-1.506223458,-1.688879731,-2.295170324,-3.938089185,-2.739795721
Rv3303c,,-1.626692169,-1.541816291,-2.357614853,-2.806572913,-1.75327501
Rv3304,,,,,-1.414086456,-1.783389813
Rv3305c,,,,-1.904497433,-3.317403379,-2.096863411
Rv3306c,,-1.251472048,-1.093668938,-1.216535005,-2.141063278,-1.269227802
Rv3307,,-1.31138724,-1.30974237,,-1.120678957,
Rv3308,-1.327497694,-2.5205811,-2.195497251,-2.052164683,-3.231553076,-1.59665222
Rv3309c,,,,,1.148098029,1.447512634
Rv3310,,,,-1.423297756,-3.858569481,-3.412755006
Rv3311,,,,,-1.477288318,-1.262180579
Rv3312A,,,-1.935797824,1.363759453,,-1.401890747
Rv3312c,,-1.024380204,-1.369761384,,,
Rv3313c,-1.079395448,-2.47992716,-2.623908299,-1.540650858,-4.102392991,-3.394890971
Rv3314c,,-1.828947709,-2.125331284,,-1.840649855,-1.916427306
Rv3315c,,-1.889806185,-1.557201343,,,-1.152374488
Rv3316,,-2.070531552,-2.30025648,,-2.083051385,-2.569630376
Rv3317,,-1.79815137,-1.584590101,,-1.43585879,-1.788585015
Rv3318,,-1.686565305,-1.423348721,-1.556041658,-2.876288771,-2.755789723
Rv3319,-1.241533452,-1.76757122,-1.38839137,-3.566924549,-5.139304285,-3.619656132
Rv3320c,,-1.654245444,,-1.32864108,-2.924792593,-1.542712408
Rv3321c,,-1.824720105,-1.651249106,,-2.206584313,-2.25490275
Rv3322c,,-1.559362635,-1.495742915,,,
Rv3323c,,,,1.353107785,,
Rv3324A,,-1.611209443,,,-1.081794737,1.045266468
Rv3324c,,-1.347685581,,,-1.475812722,
Rv3327,,-1.002490404,-1.023612924,,,
Rv3328c,,-1.0875355,-1.065730747,,,-1.031858841
Rv3329,,-1.21191196,-1.383936835,-2.205474721,-3.76631105,-2.992067673
Rv3330,,-1.665691826,-1.298064941,-1.175375436,-3.063440037,-2.672452699
Rv3331,,-1.31656706,-1.829749778,,,-1.85870776
Rv3332,-1.023940178,-3.279465802,-3.679754574,-1.26825191,-2.963646341,-2.2220524
Rv3333c,,,,,1.244419061,2.617408876
Rv3334,,-1.018967873,-1.744160491,1.454094462,,
Rv3335c,,-1.631991049,-1.166563303,-2.008604604,-4.311553058,-2.228957885
Rv3336c,,-1.471512493,-1.226988717,-2.453801864,-3.511315191,-2.265168371
Rv3337,,,-2.13166032,,,-1.294760718
Rv3339c,-1.801847694,-2.402389028,-1.611320605,-2.947824827,-4.575526841,-2.782207619
Rv3340,,,,,,
Rv3341,,,,,,
Rv3342,,,,,,
Rv3343c,,-1.923533675,,,-1.370343339,
Rv3344c,,,,,,
Rv3345c,,,,,2.3686032,3.106918228
Rv3346c,,,,,-1.136669389,
Rv3347c,,-1.571730603,-1.265560865,,-1.149590939,
Rv3348,,-1.27937535,-1.157846133,,,
Rv3349c,,,,,2.258178923,2.425014001
Rv3350c,,-1.289777999,,,,1.456976401
Rv3351c,,,,,,
Rv3352c,,,,,-1.618667002,
Rv3353c,,,,,,
Rv3354,,-1.326719161,-1.005260897,,,-1.082049724
Rv3355c,,-1.041688888,,,-2.191506404,
Rv3356c,,-1.256262808,-1.268108302,,-1.321985659,
Rv3357,,,,1.315484964,,
Rv3358,,,,,,
Rv3359,,,,,1.51249944,
Rv3360,,-1.453869299,,,,
Rv3361c,-1.10040479,,-1.308229265,-2.35262335,-2.692511525,-1.360201376
Rv3362c,,,-1.127285332,-2.398051004,-2.780255861,-1.603285406
Rv3363c,,,-1.057382087,-1.76562433,-2.11966061,-1.565005088
Rv3364c,,,,,-1.137115592,
Rv3365c,,,,,,
Rv3366,,,,,,2.138844113
Rv3367,,,,2.073162218,2.563670254,2.970337499
Rv3368c,,-1.261850078,,,,
Rv3369,,-1.465750051,-1.384024814,,,
Rv3370c,,,,,,2.992818242
Rv3371,,,,,,
Rv3372,,,,,-1.9170823,
Rv3373,,-1.229772736,,,,
Rv3374,,-1.124577328,,,-1.141927713,
Rv3375,-1.066266579,-1.875661288,-1.438245357,,-1.960921375,-1.516693429
Rv3376,,-1.675909042,,-1.214764027,-2.621957253,-2.671171754
Rv3377c,,-1.424574883,-1.441256713,-1.016509825,-2.683476533,-2.487087179
Rv3378c,,-1.984387464,-1.468563951,,-1.966523484,-2.341896462
Rv3379c,,-1.416295125,-1.059902172,,,
Rv3382c,-1.063599725,-2.220343429,-1.894234502,,-1.741149634,
Rv3383c,-1.534053311,-2.565956946,-1.597219592,,-1.803347177,
Rv3384c,,,,,,
Rv3385c,,,,,,
Rv3386,,-1.576549163,,,-1.810713078,
Rv3387,,-1.179108136,,,-1.505618183,1.298581019
Rv3388,,-1.071353771,,,,
Rv3389c,,-1.285591483,,,,
Rv3390,,-1.079071469,-1.992546936,,,-2.752852697
Rv3391,,,,,,
Rv3392c,,-1.040310618,,-1.379910887,-3.038837778,-1.007518922
Rv3393,,,,,-2.212407503,-1.079094808
Rv3394c,,-1.428038563,,,,1.982845513
Rv3395A,,,,,,
Rv3395c,,-1.068267063,,,,2.817386542
Rv3396c,,,,-1.327457086,-2.073989187,
Rv3397c,,-1.805964958,,,-1.451837779,
Rv3398c,-1.145366292,-2.191776235,-1.568510205,-1.233390153,-3.809365055,-1.757872946
Rv3399,,-1.729172629,,,,
Rv3400,,-1.561723656,,,-1.966506097,-1.026215057
Rv3401,,-1.598264983,-1.126946698,-2.46534439,-3.486376285,-1.483077373
Rv3402c,,,,,1.16827128,
Rv3403c,,-1.165226461,,-1.705979816,-2.558253451,
Rv3404c,,-1.311312468,,,-1.815054391,-1.239209414
Rv3405c,,,-1.439433975,1.647763995,,-1.067488032
Rv3406,-1.013800452,-2.651945158,-3.395677294,,,
Rv3407,,-1.861620581,-1.755040704,,-2.087097829,-2.385566453
Rv3408,,-1.628017945,-1.161059416,-1.235396017,-1.955576774,-1.191051218
Rv3409c,,,-1.180129391,,,
Rv3410c,,-1.025446184,,,-1.00389055,
Rv3411c,,,,,,
Rv3412,,,,,-1.122404529,-1.124625721
Rv3413c,,-1.265761619,-1.070380444,,-2.615672382,-3.559511192
Rv3414c,,-1.006615939,,,-2.840253972,-3.104052961
Rv3415c,,,,,,
Rv3416,,,,,,
Rv3417c,-2.073912368,-2.262110063,,-1.848594266,-2.769469516,-2.605966983
Rv3418c,-4.374716775,-3.146094704,-1.36972274,-3.748506559,-3.188051919,-3.26989032
Rv3419c,,-1.227486699,,,,2.176459972
Rv3420c,,,,,,
Rv3421c,,-1.964346679,,-1.296852121,-2.960158867,
Rv3422c,-1.745589329,-1.762130744,,-2.971096538,-3.475192967,1.377664071
Rv3423c,-1.134650602,-1.740342175,,-1.484733649,-2.637106618,
Rv3424c,,,1.28268856,,,2.496987727
Rv3425,,-1.099986371,,,-1.905264728,
Rv3426,,-1.289989335,,,-1.776274515,
Rv3427c,-1.852900391,-1.841139464,-1.027657292,-2.32310503,-3.416237164,
Rv3428c,,,,,,4.784568591
Rv3429,,-2.099258389,-1.116552344,,-1.077870488,
Rv3430c,,,,,,
Rv3432c,,-2.135998315,-2.224760692,-1.16945311,-1.531854237,
Rv3433c,,-1.909916403,-1.594964602,,,
Rv3434c,,-1.100819781,,,,
Rv3435c,,,,,,
Rv3436c,,,,,,
Rv3437,,-1.184300398,-1.373578692,,,
Rv3438,,,,,,-1.007804594
Rv3439c,,,,1.384215673,2.271650539,3.851476265
Rv3440c,,,,1.025430485,1.578070755,2.637442375
Rv3441c,,,,1.544262192,1.820068883,2.118624944
Rv3442c,,,,1.236535878,1.392484142,
Rv3443c,,,,1.513751555,1.249341335,
Rv3444c,,-1.617418318,-2.256801958,,,
Rv3445c,,-1.13471341,-1.753169035,,,
Rv3446c,,-1.008736115,,,,2.740513166
Rv3447c,,,,,,3.236879656
Rv3448,,,,,,2.198496479
Rv3449,,,,,,2.094409081
Rv3450c,,,,,1.837433269,3.62933546
Rv3451,,,,,,
Rv3452,,,,,,
Rv3453,,,1.348256656,1.417052215,1.303041387,1.194103595
Rv3455c,,,,,,
Rv3456c,,,,-1.117857132,,
Rv3457c,,,,,,
Rv3458c,,,,,,
Rv3459c,,,,,1.423157287,
Rv3460c,,,,1.107465048,,
Rv3461c,,,,,,
Rv3462c,,,,1.112701251,,
Rv3463,,,,,2.367495594,3.08302495
Rv3464,-1.087118982,-1.127285239,-1.188368989,-2.354054719,-1.755717956,
Rv3465,-1.300347869,-1.071978277,,-3.778369141,-3.101248626,
Rv3466,,,,,-1.75111877,
Rv3467,,-1.290202818,,,-2.023894131,2.346673805
Rv3468c,,-1.456961503,-1.107936676,,-1.077937157,
Rv3469c,,-1.422425998,-1.38753432,,-1.111420402,
Rv3470c,,-1.193979856,,,,
Rv3471c,,,,,,
Rv3472,,,-1.314323754,,,
Rv3473c,,,,,,3.956760054
Rv3476c,,-1.59399992,-2.290713635,,-1.136471245,-1.738043217
Rv3477,,,-2.636537812,1.90115348,,-3.397568245
Rv3478,,,-2.625721287,1.501373367,,-3.03024292
Rv3479,,,-2.314482348,1.098509737,,-1.757260463
Rv3480c,,-1.332698677,-1.645317039,,-1.469350296,-1.320105364
Rv3481c,,,,,-1.32692016,
Rv3482c,,-1.605809115,,,-1.847830248,
Rv3483c,,-1.26068749,,,,
Rv3484,,,1.001488487,,-1.115170533,
Rv3485c,,-1.179110674,,,,
Rv3486,,-1.845880277,-1.016032658,,-1.360139178,
Rv3487c,,,-1.802488617,,-1.219624712,-2.721019747
Rv3488,,,,2.030032677,1.732666812,1.54926494
Rv3489,,,,,,-1.211668934
Rv3490,,,,,,
Rv3491,,-1.316197529,-1.88748807,,,-1.58544149
Rv3492c,-1.381591288,-1.953594216,-2.675564769,-1.742323059,-3.224954908,-3.580611277
Rv3493c,,-2.001810822,-2.480407538,,-1.817941927,-3.119322446
Rv3494c,-1.633454687,-2.688193543,-3.100566915,-2.385847399,-3.945195946,-3.125211838
Rv3495c,-1.409375427,-2.242388194,-2.724111205,-1.899109244,-3.501661594,-3.574353961
Rv3496c,-1.990802337,-2.266501829,-2.573463577,-3.408934047,-5.89902363,-3.845539638
Rv3497c,-1.60621168,-1.953360026,-2.072416309,-3.495908995,-4.860084578,-3.314755983
Rv3498c,-1.228738871,-1.858858088,-2.175519433,-2.475342116,-3.592518995,-2.708162729
Rv3499c,,-1.81399094,-1.970362326,-1.313371901,-2.546604888,-1.970219578
Rv3500c,,-1.119493124,-1.476001928,,-1.114129923,-2.265946098
Rv3501c,,,-1.269860632,,,-1.370548913
Rv3502c,,-1.092099698,-1.038533778,,,
Rv3503c,,-1.826937994,-1.960227752,,,-1.040656498
Rv3504,,-1.099592781,-1.294933313,2.338028108,2.039290243,1.761836563
Rv3505,,,,,1.367657688,
Rv3506,,,,,,2.499656878
Rv3507,,,,1.846457276,,2.612110513
Rv3508,,-1.186566575,-1.015457069,2.190255337,,
Rv3509c,,-1.123974429,-1.080194128,,,
Rv3510c,,-1.394817642,,,,
Rv3511,,-1.021883911,,2.12530992,2.409730993,
Rv3512,,,,2.52098487,3.33396733,
Rv3513c,,,,,,1.778922282
Rv3514,,-1.098942714,,,,
Rv3515c,,,,,,1.095120521
Rv3516,,-1.031772982,,,,2.022176884
Rv3517,,-1.232217581,,,,3.413270284
Rv3518c,,-1.05739673,-1.153497659,,-1.504486282,
Rv3519,,-1.170364623,-1.405493147,,-1.799002977,-1.487911614
Rv3520c,,,,,,
Rv3521,,,,,,
Rv3522,,,,,,1.191993661
Rv3523,,,,,,
Rv3524,,,,,,1.473776344
Rv3525c,,-1.198262477,-1.583794854,,-1.018709904,-1.390112854
Rv3526,,,,1.863975739,1.457273567,
Rv3527,,,,2.027506958,1.29446516,
Rv3528c,,-1.429682814,-1.450679311,,,-2.569225971
Rv3529c,,,,,-2.997398072,
Rv3530c,,,,,-1.374597012,
Rv3531c,,-1.528112643,-1.988204346,,-1.639103736,
Rv3532,,,,,,1.491140477
Rv3533c,,,,,,
Rv3534c,,,,,,
Rv3535c,,-1.038933995,,,,
Rv3536c,,-1.400475601,,,,
Rv3537,,-1.113943636,,,,
Rv3538,,,,,-1.308301174,
Rv3539,,,,,,1.439180173
Rv3540c,-1.207668124,-2.210312086,-2.30813588,-1.428096234,-3.59976422,-2.095608253
Rv3541c,-1.726768085,-2.423228487,-2.412065109,-2.439960946,-3.770937852,-2.444524789
Rv3542c,-1.851361477,-2.43356606,-2.674725385,-2.708078335,-3.628182784,-2.53555144
Rv3543c,,-2.186522795,-2.294153747,-1.137258065,-3.406496623,-2.183412144
Rv3544c,,-1.303313147,-1.409693165,,-1.441156539,-1.916218947
Rv3545c,,-1.486720578,-2.094999722,,,-1.971550481
Rv3546,,,-1.635612278,,,
Rv3547,,-1.155527441,-1.543333943,,-1.404591116,-1.889161944
Rv3548c,,-1.886400702,-1.641253574,,-2.209068644,-1.200649716
Rv3549c,,-1.97248332,-1.697078594,,-2.261562388,-1.256981507
Rv3550,,-2.90207853,-2.423921435,-1.203708148,-3.430858311,-1.317702048
Rv3551,-1.024524704,-3.021568702,-2.34789101,-1.966636934,-5.298793434,-1.220664549
Rv3552,-1.498691671,-3.050468503,-2.433393566,-2.750630965,-4.628027513,-1.477496559
Rv3553,,-2.436108771,-1.825319273,-1.265178028,-3.753494955,-1.608116202
Rv3554,,,,,,
Rv3555c,,-1.754240889,,,-2.102395077,
Rv3556c,,-1.581607282,-1.30865499,-1.394769225,-2.42346597,
Rv3557c,,-1.549798952,-1.052551601,,-1.894682187,
Rv3558,,,-1.042066388,,,
Rv3559c,,-1.795998245,-1.399843982,,-2.240475788,
Rv3560c,,-2.470768969,-1.898074162,,-2.371487258,-1.366475213
Rv3561,,-2.928264532,-1.915676965,,-2.434656485,
Rv3562,,-2.613432356,-1.723116169,-1.240941442,-3.321862893,
Rv3563,,-1.853916876,-1.339246669,,-2.731485628,
Rv3564,,-1.487909833,-1.070259094,,-2.494381567,
Rv3565,,-1.607674136,-1.260777896,,-3.314181895,-1.212278988
Rv3566A,-1.463453898,-1.775735488,-2.050641681,-1.72940615,-2.422292385,-1.818717741
Rv3566c,,-2.051345699,-1.759410462,-1.417068711,-2.314533316,-1.323326868
Rv3567c,-1.30624145,,,-2.174481641,-1.771949894,
Rv3568c,-1.089257425,,-1.022052928,-1.698199435,-2.022011469,-1.88468661
Rv3569c,,,,,-1.065776181,-1.499503832
Rv3570c,,-1.035286723,-1.395912253,,,-1.672839845
Rv3571,,,,,,
Rv3572,,,-2.670341599,,,-2.195246557
Rv3573c,,,,,1.034868071,1.420368115
Rv3574,,,-1.030177433,,,
Rv3575c,,,,-1.152727712,-1.266429386,-1.499370693
Rv3576,,-1.733577604,-1.329853551,,-2.383904355,-1.680219852
Rv3577,,-1.428586815,,,-1.392625669,
Rv3578,,-2.282763469,-1.653703196,,-2.360749445,-1.310222961
Rv3579c,,,,-1.126862692,-1.146614581,
Rv3580c,,,,,,2.622265542
Rv3581c,,,,,,
Rv3582c,,,,,,-1.085301447
Rv3583c,,-1.096668175,-1.371196799,,,-2.573400158
Rv3584,,-1.076914273,-1.647651291,,,-1.784551817
Rv3585,,,,,,
Rv3586,,-1.297937656,-1.107604044,,-1.226744832,
Rv3587c,,,,,-2.204430303,-2.606537596
Rv3588c,,-1.220166099,-1.702611085,,-1.636221651,-1.740743794
Rv3589,,-1.018892843,,,,1.181493
Rv3590c,,-1.418324955,,,,
Rv3591c,,-1.834126607,-1.54231767,,,
Rv3592,,-1.564045609,-1.472550313,,-1.871738005,-2.604367944
Rv3593,,-1.252015976,,-1.255692687,-2.26631365,-1.577183759
Rv3594,,-1.184635157,,,-1.359401352,
Rv3595c,,,1.360100493,1.328629163,2.207342624,2.584426111
Rv3596c,,,,,,
Rv3597c,,,,,,
Rv3598c,,,,,,
Rv3600c,,,,,,
Rv3601c,,,,,,
Rv3602c,,,,1.170686147,,
